crunch_id,name,milestone_num,competitor_num,office_num,product_num,service_num,founding_round_num,total_money_raised,acquisition_num,investment_num,vc_num,num_exited_competitor,company_count,exited_company_count
tilted-chair-creative,"Tilted Chair Creative",0,0,1,0,0,0,0.0,0,0,0,0,3,0
tilted-pixel,"Tilted Pixel",0,0,1,1,0,0,0.0,0,0,0,0,0,0
tilting-point,"Tilting Point",0,0,1,0,0,0,0.0,0,0,0,0,1,0
timberline-interactive,"Timberline Interactive",0,3,1,0,0,0,0.0,0,0,0,0,0,0
timbre,"Timbre",0,4,1,0,0,1,0.036,0,0,3,1,1,0
timdoo,"Timdoo",0,0,1,0,0,0,0.0,0,0,0,0,1,0
time-bomb-deals,"Time Bomb Deals",0,2,1,0,4,1,0.0425,0,0,0,1,0,0
time-book-2,"Time Book",0,0,0,0,0,0,0.0,0,0,0,0,0,0
time-solutions,"Time Solutions",0,6,1,3,0,2,0.012,0,0,1,0,1,0
time-to-cater,"Time To Cater",1,0,1,0,0,0,0.0,0,0,0,0,0,0
time6ix-media,"Time6ix media",0,0,2,0,0,0,0.0,0,0,0,0,0,0
timebubbles,"TimeBubbles",0,2,0,0,0,0,0.0,0,0,0,0,0,0
timeforge,"TimeForge",0,0,0,0,0,0,0.0,0,0,0,0,0,0
timefree-innovations,"TimeFree Innovations",0,0,1,0,0,1,0.0025,0,0,1,0,0,0
timegt,"TimeGT",0,3,1,0,0,0,0.0,0,0,0,0,0,0
timelapse-mobile,"TimeLapse mobile",0,0,1,0,0,0,0.0,0,0,0,0,0,0
timelimes,"Timelimes",0,1,1,0,0,0,0.0,0,0,0,1,1,0
timelines,"Timelines",0,0,1,2,0,1,0.3,0,0,2,0,4,1
timelog,"TimeLog",0,0,1,5,0,0,0.0,0,0,0,0,0,0
timely-limited,"Timely Limited",0,4,2,0,0,0,0.0,0,0,0,0,3,0
timely-ltd,"Timely Ltd",0,0,0,0,0,0,0.0,0,0,0,0,0,0
timely-network,"Timely Network",1,0,1,0,1,1,0.0315,0,0,0,0,0,0
timemerlin,"TimeMerlin",0,0,0,0,0,0,0.0,0,0,0,0,0,0
timeop,"TimeOP",0,3,0,1,0,0,0.0,0,0,0,0,3,0
timepad,"TimePad",1,2,1,0,0,0,0.0,0,0,0,0,0,0
timepanther,"TimePanther",0,2,0,0,0,0,0.0,0,0,0,0,1,0
timepicks,"TimePicks",0,2,0,0,0,0,0.0,0,0,0,0,1,0
timeplazza,"timeplazza",0,0,1,0,0,1,0.005,0,0,1,0,3,0
timepuppet,"TimePuppet",0,0,0,0,0,0,0.0,0,0,0,0,0,0
timerazor,"Gravy",1,0,1,0,0,1,0.34,0,0,0,0,6,1
timerime,"TimeRime",0,0,1,0,0,0,0.0,0,0,0,0,0,0
timeshare-juice,"Timeshare Juice",1,0,1,0,0,0,0.0,0,0,0,0,0,0
timestation,"TimeStation",0,0,0,0,0,0,0.0,0,0,0,0,1,0
timesvr,"TimeSvr",0,0,1,0,0,0,0.0,0,0,0,0,1,0
timetac,"TimeTac",0,0,2,0,0,0,0.0,0,0,0,0,0,0
timetonote,"Timetonote",0,0,0,0,0,0,0.0,0,0,0,0,0,0
timetotrade,"timetotrade",0,0,1,0,0,0,0.0,0,0,0,0,0,0
timetrade-systems,"TimeTrade Systems",0,3,1,5,0,3,1.23,0,0,4,0,3,0
timewellscheduled,"TimeWellScheduled",0,0,1,0,0,0,0.0,0,0,0,0,0,0
timexchange,"TimeXchange",0,2,1,1,1,1,0.0,0,0,0,0,0,0
timtara,"timtara",0,0,1,0,0,0,0.0,0,0,0,0,1,0
timu,"Timu",2,3,0,1,0,0,0.0,0,0,0,0,0,0
timwe,"TIMWE",0,0,1,1,0,0,0.0,0,0,0,0,2,0
tin-bin,"Tin Bin",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tinder,"Tinder",0,0,1,0,0,0,0.0,0,0,0,0,6,0
tinderbox,"TinderBox",0,0,1,0,0,1,0.13,0,0,1,0,5,0
tindr,"Tindr",0,4,1,0,0,0,0.0,0,0,0,0,0,0
ting-2,"Ting",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tingiz,"Tingiz",1,0,0,0,0,0,0.0,0,0,0,0,2,0
tingz,"Tingz",0,0,1,0,0,1,0.028,0,0,0,0,1,0
tinka-lawinka,"Tinka Lawinka",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tinkn-com,"Tinkn.com",0,4,0,0,0,0,0.0,0,0,0,2,0,0
tinrit,"Tinrit",0,0,1,0,0,0,0.0,0,0,0,0,1,0
tins-ly,"Tins.ly",1,0,1,1,0,1,0.0025,0,0,0,0,0,0
tintash,"Tintash",0,3,0,24,0,0,0.0,0,0,0,2,3,0
tintasytonercompatibles-com,"Tintasytonercompatibles.com",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tiny-castle-studios,"Tiny Castle Studios",0,0,1,0,0,0,0.0,0,0,0,0,3,0
tiny-propeller,"Tiny Propeller",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tiny-speck,"Tiny Speck",0,0,1,1,0,4,1.72,0,0,10,0,6,1
tinychat,"Tinychat",2,6,1,3,0,1,0.15,0,0,6,4,12,1
tinyco,"TinyCo",1,0,1,0,0,1,1.8,0,0,3,0,1,0
tinyconvo,"tinyConvo",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tinylightbulbs,"TinyLightbulbs",0,0,0,0,0,0,0.0,0,0,0,0,2,0
tinymassive,"TinyMassive",0,0,2,0,0,0,0.0,0,0,0,0,4,0
tinypass,"Tinypass",8,0,1,0,0,1,0.125,0,0,0,0,0,0
tinypay-me,"Tinypay.me",0,5,2,0,0,1,0.1,0,0,1,2,7,0
tinypetition,"TinyPetition",0,0,0,0,0,0,0.0,0,0,0,0,9,1
tinypic,"Tinypic",0,1,1,0,0,0,0.0,0,0,0,1,0,0
tinypost,"TinyPost",0,2,0,0,0,0,0.0,0,0,0,0,2,0
tinyprints,"TinyPrints ",0,0,1,3,0,0,0.0,0,0,0,0,0,0
tinyrocketship,"TinyRocketship",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tinysurprise,"tinySurprise",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tinytoys,"TinyToys",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tinyurl,"TinyURL",0,8,1,2,0,0,0.0,0,0,0,1,1,0
tip-it-girls,"Tip It Girls",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tip-it,"Tip-It!",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tip-the-cow,"Tip The Cow",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tipadeal-com,"Tipadeal.com",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tipadeal,"Tipadeal",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tipcity,"TipCity",0,0,1,0,0,1,0.035,0,0,0,0,0,0
tipd,"Tip'd",0,0,1,1,0,0,0.0,0,0,0,0,5,1
tipflare,"Tipflare",0,0,0,0,0,0,0.0,0,0,0,0,2,0
tiplist,"TipList",0,1,0,0,0,0,0.0,0,0,0,0,5,1
tipmeet,"TipMeet",2,2,2,1,0,0,0.0,0,0,0,1,0,0
tipo,"Tipo",0,0,1,0,0,0,0.0,0,0,0,0,2,0
tipped,"Tipped",0,7,1,1,1,0,0.0,0,0,0,3,0,0
tippingcircle,"TippingCircle",0,4,1,0,0,0,0.0,0,0,0,0,1,0
tippingpoint-labs,"Tippingpoint Labs",0,0,1,2,0,0,0.0,0,0,0,0,2,0
tippr,"Tippr",0,7,1,0,0,0,0.0,2,0,0,3,0,0
tiprant,"TipRant",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tipspring,"Tipspring",0,0,1,0,1,0,0.0,0,0,0,0,1,0
tipstar,"Tipstar",0,2,1,0,0,1,0.015,0,0,0,0,0,0
tipsy-marketing,"TipsyDevil",0,3,0,0,0,0,0.0,0,0,0,0,4,0
tiptap,"TipTap",0,0,1,0,0,2,0.3,0,0,0,0,0,0
tipthesales,"TipTheSales",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tiptoken,"TipToken",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tiptop-technologies,"TipTop Technologies",0,0,0,2,0,0,0.0,0,0,0,0,1,0
tiptopjob,"TipTopJob",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tiptrades,"TipTrades",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tiqiq,"TiqIQ",0,0,1,0,0,1,0.17,0,0,2,0,1,0
tira-wireless,"Tira Wireless",0,0,1,0,0,3,2.05,0,0,9,0,0,0
tis-india,"TIS India",1,0,1,0,0,0,0.0,0,0,0,0,0,0
tiseme,"Tiseme",0,0,1,1,0,1,0.0,0,0,0,0,5,0
titan-gaming,"Titan Gaming ",0,3,1,1,1,1,0.1,0,0,19,1,3,0
titaniummodule,"TitaniumModule",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tivea,"TIVEA",0,0,1,0,0,0,0.0,0,0,0,0,8,0
tiverias-apps,"Tiverias Apps",0,0,1,1,0,0,0.0,0,0,0,0,0,0
tivilog,"Tivilog",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tivix,"Tivix",0,0,1,0,0,1,0.0,0,0,0,0,0,0
tiwiii,"Tiwiii",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tixie,"Tixie",1,0,1,0,0,1,0.0,0,0,0,0,1,0
tixik-s-r-o,"TIXIK s.r.o.",0,2,0,0,0,0,0.0,0,0,0,0,0,0
tixsux,"TixSux",0,0,0,0,0,0,0.0,0,0,0,0,13,0
tixtter,"Tixtter",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tixxme,"TixxMe",0,0,1,0,0,0,0.0,0,0,0,0,2,0
tizaro,"Tizaro",0,0,1,0,0,0,0.0,0,0,0,0,3,0
tizuni,"Tizuni",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tjat,"TJAT",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tjd-software,"TJD Software",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tk-mobility,"TK Mobility",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tkxel,"TkXel",0,0,1,0,1,0,0.0,0,0,0,0,1,0
tldr,"tldr",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tlm-agency,"TLM Agency",0,0,1,0,0,0,0.0,0,0,0,0,1,0
tlv-labs,"TLV Labs",0,0,0,0,1,0,0.0,0,0,0,0,0,0
tlv-media,"TLV Media",2,4,1,0,0,0,0.0,0,0,0,2,0,0
tma-e-marketing,"TMA E-Marketing",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tma-technology,"TMA Technology",0,0,1,0,0,0,0.0,0,0,0,0,1,0
tmc-interactive,"TMC Interactive",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tmc-publishing,"TMC Publishing",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tme-secured-signing,"Secured Signing ",0,3,3,3,0,0,0.0,0,0,0,1,0,0
tmkuponlar,"Tümkuponlar",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tms,"TheTMSway",3,0,1,1,0,0,0.0,0,0,0,0,2,0
to-be-dressed,"To Be Dressed",0,0,0,0,0,0,0.0,0,0,0,0,0,0
to-islands-travel-d-o-o,"To Islands Travel d.o.o.",0,0,1,2,0,0,0.0,0,0,0,0,0,0
to-the-reader,"Authorgraph",0,0,0,0,0,0,0.0,0,0,0,0,1,0
to-the-tops-tothetops-com,"To The Tops (tothetops.com)",0,2,0,0,0,0,0.0,0,0,0,1,0,0
to-uri-st,"to.uri.st",0,0,0,1,0,0,0.0,0,0,0,0,0,0
tobacco-specialists,"Tobacco Specialists ",0,0,0,0,0,0,0.0,0,0,0,0,0,0
toca-boca,"Toca Boca",1,0,1,0,0,0,0.0,0,0,0,0,2,0
tocario,"tocario",0,0,1,0,0,1,0.0,0,0,2,0,3,0
tocarta,"ToCarta",0,0,1,0,0,0,0.0,0,0,0,0,1,0
todacell,"Todacell",0,2,1,0,1,4,0.435,0,0,3,2,1,0
today-in-america-terry-bradshaw,"Today in America Terry Bradshaw",0,0,1,0,0,0,0.0,0,0,0,0,0,0
today-job,"GoWorkIt (formerly Today Job)",0,0,0,0,0,0,0.0,0,0,0,0,3,0
todayclicks,"TodayClicks",0,0,1,0,0,0,0.0,0,0,0,0,0,0
todays-closeout,"Today's Closeout",0,0,1,0,0,0,0.0,0,0,0,0,0,0
todaysdod-com,"TodaysDOD.com",0,4,0,0,0,0,0.0,0,0,0,1,0,0
todayter,"Todayter",1,3,1,0,0,0,0.0,0,0,0,2,0,0
toddlertrunk,"ToddlerTrunk",0,0,1,0,0,0,0.0,0,0,0,0,0,0
todocast-tv,"TodoCast TV",0,0,1,0,0,0,0.0,0,0,0,0,0,0
todoist,"Todoist",3,5,1,9,0,1,0.004,0,0,0,1,3,0
tofu-marketing,"Tofu Marketing",0,0,1,0,0,0,0.0,0,0,0,0,1,0
toga-pit,"Toga Pit",0,3,0,0,0,0,0.0,0,0,0,3,0,0
togather,"Togather",1,0,1,0,0,0,0.0,0,0,0,0,1,0
together-video-camera,"Together Video Camera",0,4,1,0,2,0,0.0,0,0,0,1,0,0
together,"Together",0,2,0,0,0,0,0.0,0,0,0,2,0,0
toggl-com,"Toggl.com",0,1,1,1,0,0,0.0,0,0,0,0,0,0
toggleme,"TradableBits",1,0,1,0,0,0,0.0,0,0,0,0,2,0
tok-tv,"TOK.tv",0,1,1,0,0,0,0.0,0,0,0,0,0,0
token,"TOKEN",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tokenzone,"Tokenzone",1,3,1,0,0,0,0.0,0,0,0,0,1,0
tokibiz,"TOKiBiz",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tokii,"Tokii",0,0,0,0,0,0,0.0,0,0,0,0,1,0
tokiva-technologies,"Tokiva Technologies",0,0,1,1,0,1,0.0,0,0,2,0,3,0
tokkers,"tokkers",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tokkster,"Tokkster",0,0,0,0,0,0,0.0,0,0,0,0,0,0
toksta,"stickapps",0,3,1,1,0,1,0.0,0,0,1,2,2,0
toktumi,"Line2",2,8,1,1,0,0,0.0,0,0,0,2,4,1
tokutek,"Tokutek",0,0,1,0,0,3,0.48,0,0,0,0,2,0
tokyo-otaku-mode,"Tokyo Otaku Mode",0,0,0,0,0,1,0.0,0,0,3,0,0,0
tokyo-storm-b-dash,"TOKYO STORM B-Dash",0,0,2,0,0,0,0.0,0,0,0,0,4,0
tolingo,"tolingo",0,3,1,1,0,3,0.06,0,0,5,0,2,0
tolmol,"TolMol",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tolmolbol,"tolmolbol",0,0,1,0,0,0,0.0,0,0,0,0,0,0
toluu,"Toluu",0,0,0,1,0,0,0.0,0,0,0,0,4,1
tomatic,"tomatic",0,0,1,4,0,0,0.0,0,0,0,0,2,0
tomato-lightning,"Tomato Lightning",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tomato-picker,"Tomato Picker",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tomatocart,"TomatoCart",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tomatofry-2,"TomatoFry",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tombola-store,"TOMBOLA STORE",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tomfoolery,"Tomfoolery",0,0,0,0,0,1,0.17,0,0,6,0,6,1
tomizone,"Tomizone",0,5,1,0,0,0,0.0,2,0,0,3,2,0
tommy-swiss,"Tommy Swiss",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tomorrows-web,"Tomorrow's Web Meetup",0,0,0,1,0,0,0.0,0,0,0,0,10,1
tomos-software,"TOMOS Software",0,0,1,1,0,0,0.0,0,0,0,0,0,0
tomoye-community-software,"Tomoye Community Software",0,2,2,1,0,0,0.0,0,0,0,1,0,0
toms-gutscheine,"Toms Gutscheine",0,0,0,0,0,0,0.0,0,0,0,0,1,0
toms-planner,"Tom's Planner",1,3,1,0,6,0,0.0,0,0,0,0,1,0
toms-river-web-design,"Toms River Web Design",0,3,1,0,2,0,0.0,0,0,0,0,1,0
tomttb,"Tomttb",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tonall,"Tonall",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tonara-app,"Tonara App",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tonara,"Tonara",0,0,1,0,0,2,0.475,0,0,10,0,2,0
tonchidot,"Tonchidot",0,0,1,2,0,2,1.6,0,0,6,0,0,0
tone-agency,"Tone Agency",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tonefuse,"ToneFuse",0,0,0,3,1,0,0.0,0,0,0,0,8,0
tonemedia,"ToneMedia",0,0,4,0,0,0,0.0,0,0,0,0,5,0
tonerack,"ToneRack",0,0,1,0,0,0,0.0,0,0,0,0,0,0
tongal,"Tongal",0,0,1,0,0,2,1.6,0,0,1,0,3,0
tongo,"Tongo",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tonic-laboratories,"Tonic Laboratories",0,0,0,0,0,0,0.0,0,0,0,0,1,0
tonight-eu,"Tonight.eu",0,1,1,1,0,0,0.0,0,0,0,0,4,0
tonightwe,"tonightwe",0,3,1,0,0,0,0.0,0,0,0,2,0,0
tony-bain-group,"Tony Bain Group",0,0,1,0,0,0,0.0,0,0,0,0,1,0
toobler,"Toobler",0,0,1,0,0,0,0.0,0,0,0,0,0,0
toodalu,"Toodalu",0,5,1,0,0,1,0.025,0,0,0,0,3,0
toogethr,"Toogethr",0,6,1,0,2,0,0.0,0,0,0,0,2,0
tooio,"Tooio",0,0,1,0,0,0,0.0,0,0,0,0,0,0
toolmeet,"Toolmeet",0,0,1,0,0,1,0.0,0,0,0,0,6,0
tools-to-life,"Tools To Life",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tools4com,"TOOLS4COM",0,2,1,1,0,0,0.0,0,0,0,0,0,0
toolspinner,"ToolSpinner",0,5,1,0,0,0,0.0,0,0,0,1,1,0
toolwi,"Toolwi",0,3,0,2,0,1,0.0,0,0,0,1,0,0
toolzdo,"ToolzDO",0,12,1,1,0,0,0.0,0,0,0,2,1,0
toomah,"Toomah",0,0,1,0,0,1,0.0288,0,0,0,0,0,0
toon-vectors,"Toon Vectors",0,0,0,0,0,0,0.0,0,0,0,0,1,0
toonlet,"toonlet",0,0,1,1,1,0,0.0,0,0,0,0,0,0
toonstunes,"ToonsTunes",0,0,1,0,0,0,0.0,0,0,0,0,1,0
toontime,"ToonTime",0,0,1,0,0,1,0.0125,0,0,1,0,2,0
toonups,"ToonUps",5,0,1,4,0,0,0.0,0,0,0,0,2,0
toor-me,"toor.me",1,0,0,0,0,0,0.0,0,0,0,0,6,0
toork,"Toork",0,0,1,0,0,0,0.0,0,0,0,0,1,0
toothpick-com,"Toothpick",0,1,1,0,0,1,0.0,0,0,5,0,1,0
tooxme,"Tooxme",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tooyoou,"Tooyoou",0,0,1,0,0,0,0.0,0,0,0,0,1,0
toozla,"Toozla",0,0,0,0,0,0,0.0,0,0,0,0,0,0
top-10-tablets,"Top 10 Tablets",0,0,1,0,0,0,0.0,0,0,0,0,0,0
top-alternatives,"Top Alternatives",0,0,0,0,0,0,0.0,0,0,0,0,1,0
top-blank,"Top Blank",0,0,0,0,0,0,0.0,0,0,0,0,0,0
top-candidate,"Top-candidateâ„¢",0,0,1,0,0,0,0.0,0,0,0,0,0,0
top-doc-america,"Book Healthcare",3,0,1,0,1,0,0.0,0,0,0,0,0,0
top-dollar-mobile-au,"Top Dollar Mobile AU",0,0,1,0,0,0,0.0,0,0,0,0,0,0
top-dollar-mobile,"Top Dollar Mobile",0,0,1,0,0,0,0.0,0,0,0,0,0,0
top-fans,"Top Fans",1,3,0,0,0,0,0.0,0,0,0,3,0,0
top-hand-media,"Top Hand Media",0,0,1,0,0,0,0.0,0,0,0,0,0,0
top-hat-money,"Top Hat Money",0,0,1,0,0,0,0.0,0,0,0,0,0,0
top-hat-monocle,"Top Hat Monocle",0,4,2,0,2,3,1.06,0,0,6,0,0,0
top-my-green,"TOP MY GREEN",0,0,1,0,0,0,0.0,0,0,0,0,1,0
top-of-the-barrel,"Top of the Barrel",0,0,1,0,0,0,0.0,0,0,0,0,1,0
top-password-software-inc,"Top Password Software, Inc.",0,0,1,0,0,0,0.0,0,0,0,0,0,0
top-secret-agency,"Top Secret Agency",0,1,1,0,0,0,0.0,0,0,0,0,1,0
top-site-of-the-day,"Top Site Of The Day",0,0,1,0,0,0,0.0,0,0,0,0,0,0
top-study-links,"Top Study Links",0,0,1,0,0,0,0.0,0,0,0,0,0,0
top-that,"Top That",0,0,2,0,0,0,0.0,0,0,0,0,0,0
top-top-fives,"Top Top Fives",0,3,0,0,0,0,0.0,0,0,0,0,2,0
top-used-games,"Top Used Games",0,0,0,0,0,0,0.0,0,0,0,0,0,0
top10-com-media,"uSwitch Communications Ltd",0,0,1,0,0,0,0.0,1,0,0,0,9,0
top10-com,"Top10.com",0,0,1,0,0,0,0.0,0,0,0,0,9,0
top10,"Top10",0,0,1,0,0,1,0.35,0,0,4,0,9,0
top7,"Top7",1,2,1,0,0,0,0.0,0,0,0,1,1,0
topala-software-solutions,"Topala Software Solutions",0,0,0,1,0,0,0.0,0,0,0,0,0,0
topcmm-software-corp,"TopCMM Software Corp.",2,0,0,4,0,0,0.0,0,0,0,0,0,0
topcoder,"TopCoder",1,0,1,1,0,1,1.13,0,0,0,0,1,0
topcorner,"TopCorner",0,0,0,0,0,0,0.0,0,0,0,0,1,0
topdeejays,"TopDeejays",0,2,1,0,0,1,0.004,0,0,1,1,7,0
topdish,"TopDish",0,0,1,0,0,0,0.0,0,0,0,0,0,0
topdown-images,"TopDown Images",0,7,2,0,0,1,0.005,0,0,0,0,0,0
topface,"Topface",0,0,1,0,0,0,0.0,0,0,0,0,1,0
topfloor,"TopFloor",0,0,1,0,0,1,0.6,0,0,6,0,6,0
topformacion-com,"TopFormacion.com",0,0,1,0,0,0,0.0,0,0,0,0,0,0
topgifter,"topgifter",0,0,1,0,0,0,0.0,0,0,0,0,2,0
tophatmonocle,"TopHatMonocle",0,1,1,0,0,0,0.0,0,0,0,0,2,0
topi,"Topi",0,3,1,0,2,0,0.0,0,0,0,2,0,0
topic-simple,"Topic Simple",0,0,0,0,0,0,0.0,0,0,0,0,0,0
topic5,"Topic5 ",0,4,0,1,1,0,0.0,0,0,0,1,0,0
topicfire,"Topicfire",0,0,0,0,0,0,0.0,0,0,0,0,6,0
topickr,"Topickr",0,0,0,0,0,0,0.0,0,0,0,0,1,0
topiclogic,"TopicLogic",1,0,1,0,0,0,0.0,0,0,0,0,0,0
topics-io,"Topics.io",0,2,0,0,0,0,0.0,0,0,0,0,2,0
topify,"Topify",0,0,1,0,0,0,0.0,0,0,0,0,4,1
topikality,"topikality",1,6,1,0,0,0,0.0,0,0,0,1,0,0
topincoupons,"Topincoupons",0,0,0,0,0,0,0.0,0,0,0,0,0,0
topix,"Topix",0,3,1,2,0,2,1.5,0,0,6,2,0,0
topkvepalai,"TopKvepalai",0,0,0,0,0,0,0.0,0,0,0,0,0,0
toplingo,"topLingo Development",1,0,1,0,0,0,0.0,0,0,0,0,0,0
topmedia,"Topmedia",4,0,1,2,0,0,0.0,0,0,0,0,2,0
topmoneysolutions-uk,"TopMoneySolutions UK",0,2,0,0,0,0,0.0,0,0,0,0,0,0
topnotchthemes,"TopNotchThemes",0,0,1,0,0,0,0.0,0,0,0,0,0,0
toposports,"TopoSports",0,0,0,0,0,0,0.0,0,0,0,0,0,0
toppedin,"Toppedin",0,0,1,0,0,0,0.0,0,0,0,0,3,0
topreserve,"TopReserve",0,0,1,0,0,0,0.0,0,0,0,0,0,0
toprural-com,"Toprural",1,0,1,0,0,0,0.0,0,0,0,0,10,0
topschool,"TopSchool",0,0,1,0,0,3,1.82,0,0,7,0,1,0
topscripture,"TopScripture",0,0,0,0,0,0,0.0,0,0,0,0,0,0
topspin-media,"Topspin Media",0,0,1,0,0,2,0.0,0,0,2,0,2,0
topster,"Topster",0,1,1,0,0,0,0.0,0,0,0,1,0,0
topsy-labs,"Topsy Labs",1,4,1,0,0,5,2.99,0,0,12,1,5,0
toptal,"TopTal",0,0,1,5,0,1,0.0,0,0,8,0,3,0
toptechphoto,"TopTechPhoto",2,0,0,1,0,0,0.0,0,0,0,0,0,0
toptendency,"TopTendency",0,0,0,0,0,0,0.0,0,0,0,0,0,0
toptenreviews,"TopTenREVIEWS",1,0,0,0,1,2,0.75,0,0,2,0,1,0
toptranslation,"Toptranslation",0,3,2,0,0,0,0.0,0,0,0,0,2,0
topulist,"Topulist",0,0,0,0,0,0,0.0,0,0,0,0,0,0
topway-trade,"topway trade  ",0,0,0,0,0,0,0.0,0,0,0,0,0,0
topwebsitez-com,"Topwebsitez.com",0,0,0,0,0,0,0.0,0,0,0,0,0,0
torch,"TORCH",0,2,1,0,0,0,0.0,0,0,0,1,2,0
torchdeals,"TorchDeals",0,0,0,0,0,0,0.0,0,0,0,0,0,0
toria,"TORIA",0,0,2,0,0,1,0.0,0,0,1,0,0,0
torkii,"Torkii",0,0,0,0,0,0,0.0,0,0,0,0,0,0
toro-holidays,"Toro Holidays",0,0,0,0,0,0,0.0,0,0,0,0,0,0
toro,"Toro Development",4,3,4,1,0,1,0.1,1,1,0,1,0,0
toroleo-gmbh,"Toroleo GmbH",0,1,1,0,0,1,0.0,0,0,1,0,1,0
toronto-beauty-supply,"Toronto Beauty Supply",0,0,0,0,0,0,0.0,0,0,0,0,0,0
torpedo-labs,"Torpedo Labs",0,0,0,0,0,0,0.0,0,0,0,0,0,0
torqbak,"TorqBak",0,0,1,0,0,0,0.0,0,0,0,0,0,0
torrenegra-group,"Torrenegra Labs",0,0,2,0,0,0,0.0,0,5,0,0,11,0
torrents-ru,"torrents.ru",0,0,0,0,0,0,0.0,0,0,0,0,0,0
torridon-solutions,"Torridon Solutions",0,2,2,0,1,0,0.0,0,0,0,2,2,0
torsion-mobile,"Torsion Mobile",9,4,1,1,0,2,0.03,0,0,1,0,3,0
tortuga-backpacks,"Tortuga Backpacks",0,0,0,1,0,0,0.0,0,0,0,0,1,0
torweg,":torweg",0,0,0,0,0,0,0.0,0,0,0,0,0,0
toshiedo,"Toshiedo",0,0,0,0,0,0,0.0,0,0,0,0,0,0
tosigram,"tosigram",0,0,0,0,0,0,0.0,0,0,0,0,1,0
tossable-digits,"Tossable Digits",0,0,0,1,0,0,0.0,0,0,0,0,0,0
total-attorneys,"Total Attorneys",1,0,1,0,0,1,1.5,1,0,2,0,4,0
total-beauty-media,"Total Beauty Media",0,0,1,0,0,3,1.6,2,0,5,0,0,0
total-comparisons,"Total Comparisons",0,6,0,0,0,0,0.0,0,0,0,2,3,0
total-frat-move,"Total Frat Move",1,4,1,0,0,0,0.0,0,0,0,1,2,0
total-management,"Total Management",0,0,1,1,0,0,0.0,0,0,0,0,2,0
total-rebalance-expert,"Total Rebalance Expert",0,0,1,0,0,0,0.0,0,0,0,0,0,0
total-send,"Total Send",0,8,2,0,0,0,0.0,0,0,0,2,0,0
total-sports-madness,"Total Sports Madness",0,0,1,0,0,0,0.0,0,0,0,0,0,0
totally-gifts,"Totally Gifts",0,0,1,0,0,0,0.0,0,0,0,0,0,0
totallyher,"totallyher",0,3,1,0,0,0,0.0,0,0,0,1,0,0
totalmovie,"Totalmovie",0,4,2,0,2,0,0.0,0,0,0,0,0,0
totaltab,"TotalTab",0,0,0,0,0,0,0.0,0,0,0,0,2,0
totalworkflow,"Totalworkflow",0,0,1,0,0,0,0.0,0,0,0,0,0,0
totango,"Totango",0,1,1,2,0,2,0.38,0,0,2,0,2,0
