crunch_id,milestone_num,competitor_num,office_num,product_num,service_num,founding_round_num,total_money_raised,acquisition_num,investment_num,vc_num,success
sharewire,0,0,1,0,0,1,0.12,0,0,1,0
shephertz-technologies-pvt-ltd,0,0,1,0,0,0,0.0,0,0,0,0
sherpa-app,0,0,0,0,0,1,0.11,0,0,6,0
sherpa-assistant,0,2,2,0,0,1,0.16,0,0,0,0
shhmooze,0,0,1,0,0,1,0.00213,0,0,12,0
shift-key-software,0,0,0,0,0,0,0.0,0,0,0,0
shiva-media,0,0,1,0,0,0,0.0,0,0,0,0
shock-concepts,0,0,1,0,0,0,0.0,0,0,0,0
shodogg,1,0,2,0,2,1,0.28,0,0,2,0
shooger,0,0,1,0,0,1,0.5,0,0,1,0
shooze,0,0,0,0,0,0,0.0,0,0,0,0
shop-o-lot,0,0,1,0,0,0,0.0,0,0,0,0
shop-snap-send,0,0,1,0,0,0,0.0,0,0,0,0
shoparazzi,0,0,1,0,0,0,0.0,0,0,0,0
shopcasttv,0,3,1,0,0,0,0.0,0,0,0,0
shopconnect,0,0,1,0,0,0,0.0,0,0,0,0
shopfish,0,0,1,0,0,0,0.0,0,0,0,0
shopgate,0,3,2,0,0,0,0.0,0,0,0,0
shopkick,13,3,1,2,0,3,2.0,0,0,10,0
shopnow,0,0,1,0,0,0,0.0,0,0,0,0
shopptag,0,0,0,0,0,0,0.0,0,0,0,0
shoptext,0,0,1,0,0,1,0.48,0,0,0,0
shopylife-2,0,0,0,0,0,0,0.0,0,0,0,0
shopzooky,0,2,2,4,0,0,0.0,0,0,0,0
shorthand-mobile,0,0,1,0,0,0,0.0,0,0,0,0
shotzoom-software,0,0,1,0,0,0,0.0,0,0,0,0
shoudio,0,2,1,0,0,0,0.0,0,0,0,0
shoutem-2,2,5,2,1,0,2,0.155,0,0,2,0
shoutify,0,2,0,0,0,0,0.0,0,0,0,0
showclix,0,1,1,0,0,5,0.305,0,0,6,0
showkit,0,0,1,0,0,0,0.0,0,0,0,0
shozu,0,0,2,3,0,3,3.6,0,0,11,1
shub,0,0,1,1,0,0,0.0,0,0,0,0
siamese-systems,0,0,0,0,0,0,0.0,0,0,0,0
sibeam,0,0,1,0,0,6,11.4,0,0,13,1
sidebark,0,0,1,0,0,0,0.0,0,0,0,0
sierra-wireless,0,0,1,0,0,0,0.0,0,0,0,0
sierra360,0,0,1,0,0,0,0.0,0,0,0,1
sigma-limited,0,0,0,0,0,0,0.0,0,0,0,0
signalmatch,0,0,1,12,0,1,0.0,0,0,0,0
signalshare,0,4,1,0,0,0,0.0,0,0,0,0
signature,0,0,1,0,0,1,0.11,0,0,5,0
signeasy,0,0,1,2,0,0,0.0,0,0,0,0
siine,0,0,1,1,0,2,0.055,0,0,2,0
siklu,0,0,1,0,0,2,3.1,0,0,6,0
silent-communication,0,0,1,0,0,1,0.5,0,0,1,0
silent-logic-studios,0,0,0,0,0,0,0.0,0,0,0,0
silent-order,0,0,0,0,0,0,0.0,0,0,0,0
silverstonecis,0,0,1,0,0,0,0.0,0,0,0,0
silverstreet,15,0,2,0,0,0,0.0,0,0,0,0
silvrspoon,0,3,1,0,0,0,0.0,0,0,0,0
sim4travel,0,0,1,0,0,0,0.0,0,0,0,1
simchronise,0,0,1,1,0,0,0.0,0,0,0,0
simleader,0,0,0,0,0,0,0.0,0,0,0,0
simperium,0,1,1,1,0,1,0.0,0,0,2,1
simple-mobile,0,0,0,0,0,0,0.0,0,0,0,0
simple-texting,0,0,1,0,0,0,0.0,0,0,0,0
simplecrew,0,0,0,0,0,0,0.0,0,0,0,0
simplegeo,2,1,1,3,2,3,0.981,0,0,26,1
simplenfc,0,0,0,0,0,0,0.0,0,0,0,0
simplesignal,2,0,2,4,0,0,0.0,0,0,0,0
simplify-media,0,0,1,0,0,0,0.0,0,0,0,1
simplyastro-com,0,0,0,0,0,0,0.0,0,0,0,0
simsa,0,0,1,0,0,0,0.0,0,0,0,0
sincerely,0,0,1,2,0,1,0.3,0,0,4,0
single-touch-systems,0,0,1,0,0,1,0.2,0,0,0,0
singlebrook-technology,0,0,1,0,0,0,0.0,0,0,0,0
sint-mobile-inc,2,1,3,0,0,0,0.0,0,0,0,0
sipcall,0,2,1,1,0,0,0.0,0,0,0,0
sirma-mobile,0,0,1,2,0,0,0.0,0,0,0,0
siru-mobile,0,0,3,0,0,0,0.0,0,0,0,0
siteminis,0,0,1,0,0,1,0.0125,0,0,0,0
situations-app,0,0,1,0,0,0,0.0,0,0,0,0
sivola,0,0,1,1,0,0,0.0,0,0,0,0
sjb-research,0,0,1,0,0,0,0.0,0,0,0,0
skeeble,0,3,1,0,0,1,0.015,0,0,1,0
skepsu,1,2,1,1,0,0,0.0,0,0,0,0
skiapps-com,0,0,1,0,0,1,0.075,0,0,0,0
skillz,0,0,2,0,0,2,0.28,0,0,3,0
skimble,2,2,1,4,0,1,0.002,0,0,1,0
skin-analytics,0,0,1,0,0,0,0.0,0,0,0,0
skipola,0,0,0,0,0,1,0.005,0,0,0,0
skobbler,0,3,1,1,0,0,0.0,0,0,0,0
skout,1,11,3,2,0,2,2.2,0,0,1,0
skweez,0,3,1,0,0,1,0.094,0,0,0,0
sky-detective,0,0,3,0,0,0,0.0,0,0,0,0
sky-mobi,1,0,1,0,0,0,0.0,0,0,0,0
skycasters-high-speed-satellite-internet-service,0,0,0,0,0,0,0.0,0,0,0,0
skycore,0,4,1,2,0,0,0.0,0,1,0,0
skydata-systems,0,0,1,0,0,1,0.4,0,0,0,0
skydeck,0,2,1,1,0,2,0.4,0,0,1,0
skyfire,1,0,1,3,1,5,4.08,1,0,17,1
skyhealth,0,3,1,0,0,0,0.0,0,0,0,1
skypilot-networks,0,0,1,6,0,4,6.84,0,0,8,1
skyscape,0,0,1,0,0,0,0.0,0,0,0,1
skywire-media,4,0,1,0,0,0,0.0,0,0,0,0
skyworks-interactive,0,0,1,0,0,0,0.0,0,0,0,0
slam-4-mobile,0,0,0,0,0,0,0.0,0,0,0,0
slasheight,0,0,0,0,0,0,0.0,0,0,0,0
slashtxt,0,0,0,0,0,0,0.0,0,0,0,0
sleepbot,0,0,1,0,0,0,0.0,0,0,0,0
sleeq,0,3,0,0,0,0,0.0,0,0,0,0
slideidea,0,4,1,0,1,0,0.0,0,0,0,0
slideme,0,0,1,5,0,0,0.0,0,0,0,0
slim,1,0,1,0,0,0,0.0,0,0,0,0
slooce-technology,0,0,0,0,0,0,0.0,0,0,0,0
smaato,1,5,1,1,0,4,1.8,0,0,7,0
smarp,0,0,1,0,0,1,0.015,0,0,0,0
smart-aisles,0,0,0,0,0,0,0.0,0,0,0,0
smart-resorts,0,0,1,0,0,0,0.0,0,0,0,0
smarter-agent-llc,0,0,1,0,0,1,1.8,0,0,0,0
smartexposee,0,0,1,0,0,1,0.025,0,0,0,0
smartspotter,0,1,1,0,0,0,0.0,0,0,0,0
smartsync,0,0,0,0,0,0,0.0,0,0,0,0
smarttouch-mobile,0,0,1,1,0,0,0.0,0,0,0,0
smartzlab,0,0,1,0,0,0,0.0,0,0,0,0
smash-mobile,0,0,1,0,0,0,0.0,0,0,0,0
smash-software,0,0,0,0,0,0,0.0,0,0,0,0
smash-technologies,0,0,1,0,0,1,0.135,0,0,1,0
smokephone,0,0,1,0,1,0,0.0,0,0,0,0
smoopa,0,0,1,0,0,0,0.0,0,0,0,0
smoov,0,0,0,0,0,0,0.0,0,0,0,0
sms-at,0,0,3,0,0,0,0.0,0,0,0,1
sms-gupshup,0,0,1,0,0,2,2.2,0,0,4,0
sms-poll,0,2,1,0,0,0,0.0,0,0,0,0
smscountry-networks,0,0,8,0,0,0,0.0,0,0,0,0
smsglobal,0,0,2,0,0,0,0.0,0,0,0,0
smskrazy,0,0,0,0,0,0,0.0,0,0,0,0
smsmaza,0,0,0,0,0,0,0.0,0,0,0,0
smsofficer,0,0,1,2,0,0,0.0,0,0,0,0
smsprep,1,0,2,0,6,1,0.0035,0,0,0,0
smub,0,0,1,0,0,0,0.0,0,0,0,0
smudge-apps,0,0,0,0,0,0,0.0,0,0,0,0
snackable-media,0,0,1,0,0,0,0.0,0,0,0,0
snackr-app,0,0,0,0,0,0,0.0,0,0,0,0
snakk-media,0,0,1,0,0,1,0.65,0,0,0,0
snap-mylife,9,0,1,5,0,2,0.7,6,0,3,0
snapdash,0,0,1,0,0,0,0.0,0,0,0,0
snapeous,0,0,0,0,0,0,0.0,0,0,0,0
snapguide,0,0,1,0,0,2,0.7,0,0,9,0
snapkeys,1,0,1,0,0,0,0.0,0,0,0,0
snapp-me,0,0,1,1,0,1,0.0,0,0,0,0
snapp,0,0,1,0,0,2,0.18,0,0,3,0
snappay,0,0,0,0,0,0,0.0,0,0,0,0
snappii,0,0,1,0,0,0,0.0,0,0,0,0
snappli,0,0,2,0,0,1,0.1,0,0,2,0
snappn,0,0,0,0,0,0,0.0,0,0,0,0
snappr,0,2,1,2,0,0,0.0,0,0,0,1
snapshotbids-com-2,0,0,0,0,0,0,0.0,0,0,0,0
snapstrs,2,0,1,0,0,0,0.0,0,0,0,0
snapta-lk,0,0,1,0,0,0,0.0,0,0,0,0
snapter,0,0,1,0,0,0,0.0,0,0,0,0
snaptic,1,0,1,5,1,2,0.93,0,0,3,0
snaptor,0,0,0,0,0,0,0.0,0,0,0,0
snh-wireless,0,0,1,0,0,0,0.0,0,0,0,0
sniff,0,6,0,0,0,0,0.0,0,0,0,0
snipp-interactive,0,0,1,0,0,0,0.0,0,0,0,0
snipsnap-app,0,2,1,0,2,1,0.1,0,0,16,0
snooozy,0,0,1,0,0,0,0.0,0,0,0,0
snoozester,0,0,1,2,0,0,0.0,0,0,0,0
snowciety,0,2,1,0,0,0,0.0,0,0,0,0
snowshoe,0,0,1,0,0,2,0.0209,0,0,2,0
snowshoefood,0,0,1,0,0,1,0.0209,0,0,1,0
soapbox-mobile,2,0,1,0,1,3,1.01,0,0,0,0
social-cord,0,2,2,0,0,0,0.0,0,0,0,0
social-gear,0,0,1,0,0,0,0.0,0,0,0,0
social-listing,1,0,1,0,0,0,0.0,0,0,0,0
social-passport,1,0,2,0,0,0,0.0,0,0,0,0
socialcam,1,0,1,0,0,1,0.0,0,0,14,1
socialdeck,2,5,1,0,0,1,0.0,0,0,2,1
socialight,0,0,1,0,0,0,0.0,0,0,0,1
socialive,0,0,1,0,0,0,0.0,0,0,0,0
socialize,1,0,1,0,0,3,0.182,0,0,3,1
socialradar,0,0,1,0,0,0,0.0,0,0,0,0
socialscope,0,0,1,0,0,1,0.103,0,0,0,0
socialstay,0,1,1,0,0,0,0.0,0,0,0,0
socket-mobile,1,0,1,0,0,0,0.0,0,0,0,0
socowave,0,0,1,0,0,1,0.38,0,0,1,0
sofialys,0,0,1,2,0,0,0.0,0,0,0,0
soft-space,0,0,1,0,0,0,0.0,0,0,0,0
soft-tab-solutions,0,0,1,0,0,0,0.0,0,0,0,0
softbank,0,1,1,0,0,0,0.0,2,5,0,0
softbox,0,0,0,0,0,0,0.0,0,0,0,0
softmaxx,0,0,1,0,0,0,0.0,0,0,0,0
softstart,0,0,0,0,0,0,0.0,0,0,0,0
solesys,0,0,1,0,0,0,0.0,0,0,0,1
solid-apps,0,0,1,0,0,0,0.0,0,0,0,0
solutions-infini-technologies,0,0,0,0,0,0,0.0,0,0,0,0
soma-barcelona,0,3,1,0,2,1,0.0034,0,0,0,0
somewhere-in,0,0,1,0,0,0,0.0,0,0,0,0
somo,0,0,3,0,0,2,0.0,0,0,1,0
somobi,0,0,0,0,0,0,0.0,0,0,0,0
somoplus,0,3,0,0,0,0,0.0,0,0,0,0
sonar-me,1,1,1,0,0,1,0.02,0,0,0,0
songwhale,0,0,1,0,0,3,0.04,0,0,0,0
sonic-mobile,0,0,1,0,0,0,0.0,0,0,0,0
sonicplayer-llc,0,0,0,0,0,0,0.0,0,0,0,0
sonim-technologies,1,1,1,8,0,1,0.8,0,0,5,0
soniqplay,0,0,2,0,2,1,0.0,0,0,1,0
sonlte,0,0,1,0,0,0,0.0,0,0,0,0
sonopia,0,0,1,0,1,2,2.15,0,0,3,0
soocial,0,5,1,0,0,1,0.03,0,0,0,1
soontobeweblib,0,0,1,0,0,0,0.0,0,0,0,0
sooqini,0,0,1,0,0,0,0.0,0,0,0,0
sophia-wireless,0,0,1,0,0,0,0.0,0,0,0,1
sorted,0,0,1,0,0,0,0.0,0,0,0,0
sothree,0,0,1,0,0,0,0.0,0,0,0,0
soulbiz-entertainment,0,0,0,0,0,0,0.0,0,0,0,0
soule-mobile,0,0,1,0,0,0,0.0,0,0,0,0
sound-around,1,3,1,0,0,0,0.0,0,0,0,1
sound-of-data,0,0,1,0,0,0,0.0,0,0,0,0
sounder,0,0,1,0,0,1,0.0,0,0,1,0
soundmindz,9,0,1,0,0,0,0.0,0,0,0,0
soundtracker,2,3,1,7,0,2,0.08,0,0,0,0
source-it,0,0,1,0,0,0,0.0,0,0,0,0
southapps,0,0,1,0,0,0,0.0,0,0,0,0
southlabs,2,0,1,0,0,0,0.0,0,0,0,0
spaceblue,0,0,1,3,0,0,0.0,0,0,0,0
spark-labs,0,0,0,0,0,0,0.0,0,0,0,0
sparkcloud,0,0,1,0,0,2,0.0,0,0,2,0
sparkpage,0,0,0,0,0,0,0.0,0,0,0,0
spartadata,0,0,0,0,0,0,0.0,0,0,0,0
spatial-networks,0,0,0,0,0,0,0.0,1,0,0,0
spatialcloud,2,0,0,0,0,0,0.0,0,0,0,0
spazzmania,0,0,0,0,0,0,0.0,0,0,0,0
speakerscore,0,0,0,0,0,0,0.0,0,0,0,0
speakfeel,0,5,2,0,0,0,0.0,0,0,0,0
speaktoit,0,1,1,0,0,1,0.0,0,0,1,0
spectu,0,0,0,0,0,0,0.0,0,0,0,0
speedglow,0,0,1,0,0,0,0.0,0,0,0,0
speedgreet,0,0,0,0,0,0,0.0,0,0,0,0
speedmenu,0,0,1,1,0,0,0.0,0,0,0,0
spendcrowd,0,0,1,0,0,1,0.005,0,0,2,0
spherico,0,0,0,0,0,0,0.0,0,0,0,0
spiced-bits,0,0,0,0,0,1,0.008,0,0,1,0
spidercloud-wireless,0,0,1,0,0,3,7.5,0,0,10,0
spidr,0,1,0,0,0,0,0.0,0,0,0,0
spiffcode,0,0,0,0,0,0,0.0,0,0,0,0
spinnaker-studio,0,0,1,0,0,0,0.0,0,0,0,0
splaysoft,2,0,0,0,0,0,0.0,0,0,0,0
splitter,0,0,1,0,1,0,0.0,0,0,0,0
spogo-inc,2,0,2,0,0,2,0.016,0,0,0,0
sponduu,0,0,0,0,0,1,0.017,0,0,0,0
sponsormob,8,0,2,0,0,0,0.0,0,0,0,0
sponto,0,0,0,0,2,1,0.02,0,0,1,0
spoonity,0,0,1,0,0,1,0.003,0,0,0,0
sport-street,0,3,1,0,0,1,0.125,0,0,0,0
sportaneous,0,0,0,0,0,0,0.0,0,0,0,0
sports-tracking-technologies,3,0,1,1,0,0,0.0,0,0,0,0
sportsboard,3,0,1,1,1,2,0.235,0,0,0,0
sportstream,0,0,1,0,0,0,0.0,0,0,0,0
spot-placepop,0,0,0,1,0,0,0.0,0,0,0,0
spot-specific,0,0,1,1,0,0,0.0,0,0,0,0
spot-trot,0,1,2,0,0,0,0.0,0,0,0,0
spotbros,1,0,1,1,0,1,0.045,0,0,0,0
spotcast-communications,2,0,4,0,0,1,0.75,0,0,2,1
spotlight-mobile,0,0,1,0,0,0,0.0,0,0,0,0
spoton-software-pvt-ltd,0,0,0,0,0,0,0.0,0,0,0,0
spotpulse,0,0,0,0,0,0,0.0,0,0,0,0
spots,0,0,2,0,0,0,0.0,0,0,0,0
spotted-by-locals,0,3,1,0,0,0,0.0,0,0,0,0
spotter,0,3,0,0,0,0,0.0,0,0,0,0
spottly,0,0,1,0,0,0,0.0,0,0,0,0
spotwave-wireless,0,0,1,0,0,1,1.0,0,0,7,0
spotwish,0,0,0,0,0,0,0.0,0,0,0,0
spotzot,0,0,1,0,0,1,0.22,0,0,3,0
spowit,0,0,0,0,0,1,0.004,0,0,0,0
spreadsong,0,2,0,0,0,0,0.0,0,0,0,0
spreed,0,0,1,0,0,0,0.0,0,0,0,0
spreegram,0,0,1,0,0,0,0.0,0,0,0,0
spreezio,0,5,1,1,2,0,0.0,0,0,0,0
spring-wireless,1,0,2,0,0,2,7.8,0,0,6,0
sprint-nextel,1,3,0,0,0,1,0.0,4,4,1,1
sprooki,0,0,1,0,0,1,0.048,0,0,2,0
sproutmobi,0,0,1,0,0,0,0.0,0,0,0,0
spudd-design-and-development,0,4,1,0,0,0,0.0,0,0,0,0
sputnik,0,0,1,0,0,0,0.0,1,0,0,0
spydrsafe-mobile-security,5,0,1,0,0,2,0.0,0,0,2,0
sqan,0,0,0,0,0,0,0.0,0,0,0,0
squace,0,0,1,0,0,0,0.0,0,0,0,0
squaqr,0,0,1,0,1,0,0.0,0,0,0,0
squard,0,0,0,0,0,0,0.0,0,0,0,0
square-c,2,0,1,0,0,0,0.0,0,0,0,0
square-enix-co-ltd,0,0,1,0,1,0,0.0,0,0,0,0
square-enix-north-america,0,0,1,0,0,0,0.0,0,0,0,0
square-wheel-software,0,0,0,0,0,0,0.0,0,0,0,0
square,11,15,2,0,0,5,34.1,2,0,28,0
squareball-studios,0,0,1,0,0,0,0.0,0,0,0,0
squarehub,0,2,1,0,0,1,0.065,0,0,16,0
squeek,0,3,1,0,0,0,0.0,0,0,0,0
sqwady,0,0,0,0,0,0,0.0,0,0,0,0
srividya-tech,0,0,1,0,0,1,0.05,0,0,0,0
ssg-aps,0,0,1,0,0,0,0.0,0,0,0,1
st-ericsson,0,0,1,0,0,0,0.0,0,0,0,0
staccato-communications,0,0,1,0,0,3,5.55,0,0,22,0
stadionaut,0,0,0,0,0,2,0.003,0,0,2,0
stagename,0,0,1,0,0,0,0.0,0,0,0,0
stalqer,0,0,0,0,0,0,0.0,0,0,0,0
stamped,0,0,1,0,0,2,0.3,0,0,12,1
stampfeet,0,1,1,0,0,0,0.0,0,0,0,0
stampt,0,0,1,0,0,0,0.0,0,0,0,0
stampy,0,0,1,0,0,0,0.0,0,0,0,0
stanacard-smartdial,0,4,1,0,0,0,0.0,0,0,0,0
stanacard,1,5,1,0,0,0,0.0,0,0,0,0
standard-im-inc,0,0,1,0,0,2,0.0,0,0,4,0
stanwood,0,0,1,0,0,0,0.0,0,0,0,0
star-return,0,1,1,0,0,0,0.0,0,0,0,0
starbates-3,0,0,1,0,0,0,0.0,0,0,0,0
stargsm-cellular-india-pvt-ltd,0,0,0,0,1,0,0.0,0,0,0,0
starmobile,0,13,0,0,3,0,0.0,0,0,0,0
start-mobile,0,0,0,0,0,0,0.0,0,0,0,0
startech,0,0,1,2,0,0,0.0,0,0,0,0
startup-insights,0,0,1,0,1,0,0.0,0,0,0,0
stealthtech,0,0,1,1,0,0,0.0,0,0,0,0
steam-republic,0,0,1,0,0,0,0.0,0,0,0,0
stepleader,0,0,1,0,0,0,0.0,0,0,0,0
sterizon,4,0,2,1,0,0,0.0,0,0,0,0
stickybits,0,0,1,0,0,2,0.19,0,0,5,0
stir,0,0,0,0,0,0,0.0,0,0,0,0
stockradar,0,0,0,0,0,0,0.0,0,0,0,0
stocktouch,0,0,1,0,0,0,0.0,0,0,0,0
stockviser,0,0,1,0,0,0,0.0,0,0,0,0
stoke,0,0,1,0,0,8,9.55,0,0,22,0
stonewash,0,0,1,4,1,0,0.0,0,0,0,0
storm8,1,0,1,0,0,0,0.0,0,0,0,0
stormswift-media,0,0,1,0,0,0,0.0,0,0,0,0
storyous,0,3,1,0,0,0,0.0,0,0,0,0
storyrobe,0,0,1,0,0,0,0.0,0,0,0,0
storytree,0,0,1,2,0,0,0.0,0,0,0,0
stqry,0,0,0,0,0,0,0.0,0,0,0,0
straggle-in,0,0,0,0,0,0,0.0,0,0,0,0
straight2market,0,0,0,1,0,0,0.0,0,0,0,0
straply,0,0,0,0,0,0,0.0,0,0,0,0
stratopy,0,0,1,0,0,1,0.0045,0,0,0,0
stratoshear,0,0,1,0,0,0,0.0,0,0,0,0
streamd-in,0,0,1,0,0,0,0.0,0,0,0,0
streamezzo,1,0,1,0,0,3,4.55,0,0,20,1
street-savings,2,0,1,0,0,0,0.0,0,0,0,0
streethawk,0,5,1,0,0,1,0.0001,0,0,0,0
streetloop,0,0,1,0,0,0,0.0,0,0,0,0
streetowl,0,0,0,0,0,2,0.0095,0,0,2,0
streetpin,0,2,0,0,0,0,0.0,0,0,0,0
streetspotr-2,0,0,1,0,0,0,0.0,0,0,0,0
strikersoft,0,0,1,0,0,0,0.0,0,0,0,0
strio,0,0,0,0,0,0,0.0,0,0,0,0
strips,0,2,0,0,0,0,0.0,0,0,0,0
stroodle,0,0,1,0,1,1,0.015,0,0,1,0
structlab,0,0,0,0,0,0,0.0,0,0,0,0
studio-ousia,0,0,1,1,0,0,0.0,0,0,0,0
studiolist,0,2,1,0,0,0,0.0,0,0,0,0
styky,0,0,1,1,0,1,0.01,0,0,1,0
stylr,0,0,0,0,0,0,0.0,0,0,0,0
subtledata,1,0,2,0,0,1,0.05,0,0,5,0
subzero-software,0,0,1,0,0,0,0.0,0,0,0,0
summly,0,0,1,0,0,2,0.153,0,0,20,1
sumup,0,0,2,0,0,1,2.0,0,0,4,0
sunduka,0,0,2,1,0,0,0.0,0,0,0,0
sunrise,2,0,1,0,0,0,0.0,0,0,0,0
suntactics,0,0,1,0,0,0,0.0,0,0,0,0
super-squawk-software,0,0,0,0,0,0,0.0,0,0,0,0
super-technologies,0,0,1,0,0,1,0.4,0,0,1,0
suprfan,0,0,1,0,0,0,0.0,0,0,0,0
supshot,0,0,0,0,0,0,0.0,0,0,0,0
surfkitchen,0,0,2,0,0,1,0.96,0,0,1,1
suridx,0,0,1,0,0,3,0.169,0,0,0,0
surikate,0,0,1,0,0,1,0.18,0,0,0,0
svox,0,0,1,0,1,0,0.0,1,0,0,1
swably,0,0,0,0,0,0,0.0,0,0,0,0
swaggle,0,0,0,0,0,0,0.0,0,0,0,0
swappa,0,0,0,0,0,0,0.0,0,0,0,0
swarm-mobile,0,3,0,0,1,1,0.1,0,0,0,0
swaymarkets,0,0,1,0,0,0,0.0,0,0,0,0
sweatdrops,0,0,1,0,0,1,0.03,0,0,0,0
sweepio,0,4,0,0,0,1,0.06,0,0,0,0
sweet-caesar,0,0,2,0,0,0,0.0,0,0,0,0
swiit-apps,0,5,1,0,0,0,0.0,0,0,0,0
swing-by-swing,0,0,1,0,0,0,0.0,0,0,0,0
swipes-app,0,3,1,0,0,0,0.0,0,0,0,0
swirl,0,0,1,0,0,0,0.0,0,0,0,0
swish,0,0,1,0,0,0,0.0,0,0,0,0
swishly,0,0,0,0,0,0,0.0,0,0,0,0
swissmic,0,0,2,0,0,0,0.0,0,0,0,0
switchpay-mobile-payment-processing,0,0,0,0,0,0,0.0,0,0,0,0
swoop-mobile,0,0,0,0,0,0,0.0,0,0,0,0
swopapp,0,0,1,0,0,0,0.0,0,0,0,0
swypein,0,0,0,0,0,0,0.0,0,0,0,0
syclo,0,0,1,0,0,0,0.0,0,0,0,1
sylpheo,0,0,0,3,0,0,0.0,0,0,0,0
symbian,2,2,2,0,1,1,2.2,0,0,1,0
syncbloc,0,0,0,0,0,0,0.0,0,0,0,0
synchronica,2,0,4,0,0,3,1.76,1,0,3,1
synergetech-solutions,0,2,1,10,0,0,0.0,0,0,0,0
synergy-search-solutions,0,0,0,0,0,0,0.0,0,0,0,0
synesthesia,0,0,1,0,0,0,0.0,0,0,0,0
sysdsoft,0,0,0,0,0,0,0.0,0,0,0,1
sysll,0,0,0,0,0,0,0.0,0,0,0,0
sysmocom-systems-for-mobile-communications,0,0,0,0,0,0,0.0,0,0,0,0
system-of-touch,0,0,0,1,0,0,0.0,0,0,0,0
systemfix,0,0,0,0,0,0,0.0,0,0,0,0
t-systems-north-america,0,0,1,0,0,0,0.0,0,0,0,0
t-tag,0,0,1,0,0,0,0.0,0,0,0,0
tabbedout,0,0,1,0,0,2,0.575,0,0,2,0
tabber,0,0,1,0,0,0,0.0,0,0,0,0
table-board,0,0,1,0,0,0,0.0,0,0,0,0
tabletkiosk,0,1,2,0,0,0,0.0,0,0,0,0
tack-mobile,0,0,1,0,0,0,0.0,0,0,0,0
tackable,0,3,1,0,1,0,0.0,0,0,0,0
tactel,0,0,3,0,0,0,0.0,0,0,0,0
tadpoles,0,0,0,0,0,1,0.005,0,0,1,0
taeksi,0,0,0,0,0,0,0.0,0,0,0,0
tag-games,0,0,1,0,0,0,0.0,0,0,0,0
tagapet,0,2,1,0,0,1,0.0,0,0,1,0
tagarray,0,0,1,1,0,3,0.597,0,0,4,0
tagcrumbs,0,0,1,3,0,0,0.0,0,0,0,0
taggito,0,0,3,0,0,0,0.0,0,0,0,0
taggstr,0,0,1,0,0,1,0.005,0,0,1,0
tagmaster,0,0,1,0,0,0,0.0,0,0,0,0
tagmore-solutions,0,0,1,4,0,1,0.025,0,0,0,0
tagstand,0,0,1,0,0,2,0.11,0,0,13,0
tagtagcity,0,3,1,0,0,0,0.0,0,0,0,0
tagtile,0,0,1,0,0,0,0.0,0,0,0,1
tagwhat,0,0,1,0,0,0,0.0,0,0,0,0
tainoapp,0,0,1,1,0,0,0.0,0,0,0,0
takayuki-fukatsu,0,0,0,0,0,0,0.0,0,0,0,0
take5,0,2,0,0,0,1,0.005,0,0,0,0
takenet,0,0,0,0,0,0,0.0,0,0,0,0
talkatone,1,0,1,0,0,0,0.0,0,0,0,0
talkbox-voice-messenger,8,0,1,1,0,0,0.0,0,0,0,0
talking-panda,0,0,0,1,0,0,0.0,0,0,0,0
talkster,0,4,1,1,1,0,0.0,0,0,0,0
talktup,0,0,1,0,0,0,0.0,0,0,0,0
talkvalley,0,0,0,0,0,0,0.0,0,0,0,0
talkz,0,0,0,0,0,0,0.0,0,0,0,0
tamoco,0,0,1,3,0,1,0.0,0,0,0,0
tango,3,4,1,0,0,3,8.7,0,0,6,0
tanla-solutions,0,0,1,0,1,0,0.0,1,0,0,0
tap-rush,0,0,1,0,0,0,0.0,0,0,0,0
tapatalk,0,0,2,0,0,0,0.0,0,0,0,0
tapatap,0,0,1,0,0,1,0.25,0,0,1,1
tapbots,0,0,0,1,0,0,0.0,0,0,0,0
tapcanvas,0,0,1,0,0,0,0.0,0,0,0,0
tapcrowd,0,0,1,0,0,1,0.1,0,0,0,0
tapfame,0,0,1,0,0,1,0.0025,0,0,1,0
tapfunder,0,0,1,0,0,1,0.0025,0,0,0,0
tapgen,0,0,1,0,0,0,0.0,0,0,0,0
tapgreet,2,0,0,0,0,0,0.0,0,0,0,0
tapguest,0,2,0,0,0,0,0.0,0,0,0,0
tapingo,0,0,1,0,0,1,0.35,0,0,1,0
tapioca-mobile,0,0,1,0,0,2,0.5,0,0,2,0
tapit-nfc,2,0,1,0,0,2,0.28,0,0,5,0
tapjoy,1,4,1,0,0,4,7.05,0,0,4,0
taplet,0,0,0,0,0,0,0.0,0,0,0,0
taplynx,0,0,0,0,0,0,0.0,0,0,0,1
tapmates,0,0,2,0,0,0,0.0,0,0,0,0
tapnscrap,0,0,1,0,0,1,0.0015,0,0,1,0
tapp,0,0,2,0,0,0,0.0,0,0,0,0
tappcandy,0,0,1,1,0,0,0.0,0,0,0,0
tappit,0,0,1,0,0,1,0.005,0,0,1,0
tappr,0,7,1,0,1,0,0.0,0,0,0,0
tappress,0,3,1,0,0,1,0.2,0,0,0,0
taproot-systems,0,0,1,0,0,2,0.68,0,0,3,0
taprr,0,0,0,0,0,0,0.0,0,0,0,0
tapshot,1,0,1,0,1,1,0.0,0,0,0,0
taptap-networks,0,6,1,0,0,2,0.505,0,0,2,0
taptera,0,0,1,4,1,1,0.2,0,0,4,0
taptica,0,0,1,0,0,1,0.06,0,0,0,0
