crunch_id,milestone_num,competitor_num,office_num,product_num,service_num,founding_round_num,total_money_raised,acquisition_num,investment_num,vc_num,num_exited_competitor,company_count,exited_company_count
sexy-daily-deals,0,0,1,0,0,0,0.0,0,0,0,0,1,0
sexy1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
sezion,0,0,0,0,0,0,0.0,0,0,0,0,0,0
sezme,0,0,1,0,1,0,0.0,0,0,0,0,1,0
sezmi,0,0,3,0,0,4,7.73,0,0,13,0,3,0
sfbayeventslist,0,1,0,0,0,0,0.0,0,0,0,0,0,0
sfeed,0,0,1,0,0,1,0.0,0,0,0,0,4,0
sfentrepreneur,0,0,1,0,0,0,0.0,0,0,0,0,0,0
sfilatino,0,1,1,0,0,1,0.01,0,0,1,0,0,0
sfire,0,0,1,0,0,0,0.0,0,0,0,0,0,0
sg-vc,0,0,1,0,0,0,0.0,0,0,0,0,3,0
sg-web-designing,0,0,1,0,0,0,0.0,0,0,0,0,0,0
sgarf,0,2,1,0,0,0,0.0,0,0,0,0,3,0
sgnam,1,0,1,0,0,0,0.0,0,0,0,0,2,0
sgrouples,0,0,1,0,0,0,0.0,0,0,0,0,0,0
sgs-tapes-packaging,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shaad-seo,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shaadi-connections,0,1,1,0,0,0,0.0,0,0,0,0,0,0
shaadimagic-com,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shaadipulse-com,0,0,0,0,0,0,0.0,0,0,0,0,2,0
shadders,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shadence,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shadesdaddy,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shadoobie-com,0,0,1,0,0,0,0.0,0,0,0,0,2,0
shadow,0,0,0,0,0,0,0.0,0,0,0,0,1,0
shagtree,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shaker,0,1,1,0,0,3,1.8,0,0,7,0,11,0
shale,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shall-i-buy,0,0,0,0,0,0,0.0,0,0,0,0,6,0
shaloc,0,2,1,0,0,0,0.0,0,0,0,0,4,0
shambix,0,0,1,2,0,0,0.0,0,0,0,0,0,0
shan-energy,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shape-collage,0,6,1,0,0,1,0.0,0,0,1,1,1,0
shapeup-club,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shapeways,0,0,1,0,0,5,4.85,0,0,12,0,3,0
shaqa-com,0,0,0,0,0,0,0.0,0,0,0,0,1,0
sharalike,0,0,1,0,0,0,0.0,0,0,0,0,1,0
share-magnet,0,0,1,0,0,0,0.0,0,0,0,0,0,0
share-media,0,0,1,0,0,0,0.0,0,0,0,0,0,0
share-some-sugar,0,0,1,0,0,0,0.0,0,0,0,0,0,0
share-to-sell,0,0,0,0,0,0,0.0,0,0,0,0,1,0
share-your-offce,0,1,1,0,0,0,0.0,0,0,0,0,0,0
shareable,1,0,1,0,0,0,0.0,0,0,0,0,1,0
shareagift,0,0,2,0,0,0,0.0,0,0,0,0,0,0
shareaholic,4,0,1,1,0,3,0.546,2,0,21,0,0,0
sharebettr,0,0,0,0,0,0,0.0,0,0,0,0,0,0
sharecare,1,0,1,0,0,2,1.4,1,0,4,0,0,0
sharedbusinessspace,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shareddesks,0,0,1,0,0,0,0.0,0,0,0,0,3,0
sharediaries,0,0,1,0,0,0,0.0,0,0,0,0,0,0
sharefam-com,0,0,1,0,2,0,0.0,0,0,0,0,1,0
sharegate,0,0,1,0,0,1,0.13,0,0,0,0,0,0
sharehammer,0,3,1,0,0,0,0.0,0,0,0,0,0,0
shareholder-insite,1,0,1,0,0,1,0.425,0,0,0,0,0,0
sharein,0,2,2,0,1,0,0.0,0,0,0,0,0,0
sharelendar,0,0,0,0,0,0,0.0,0,0,0,0,0,0
sharelook,0,0,1,0,0,1,0.003,0,0,1,0,0,0
sharemyplaylists-com,0,0,0,0,0,0,0.0,0,0,0,0,3,0
sharency,0,0,0,0,0,0,0.0,0,0,0,0,1,0
sharenik-com,0,4,0,1,0,0,0.0,0,0,0,3,4,0
sharenotes-com,0,0,1,0,0,1,0.025,0,0,0,0,0,0
sharenpay,1,6,1,0,0,0,0.0,0,0,0,2,0,0
sharenship,0,0,0,0,0,0,0.0,0,0,0,0,1,0
sharepals-2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shareplow,0,3,0,0,0,1,0.065,0,0,0,1,3,0
sharescri-be,0,0,0,0,0,0,0.0,0,0,0,0,0,0
sharespost,3,1,1,0,0,0,0.0,0,0,0,0,2,0
sharesquare,0,0,1,1,1,1,0.015,0,0,8,0,1,0
sharethematch,0,1,1,0,0,0,0.0,0,0,0,0,0,0
sharethemusic,0,0,0,0,0,0,0.0,0,0,0,0,0,0
sharethis,1,2,1,1,1,3,4.4,2,0,13,1,1,0
sharethrough,5,0,3,2,2,4,1.1,0,0,9,0,6,0
sharetivity,0,0,1,0,0,1,0.2,0,0,1,0,2,0
sharetown,0,0,2,0,0,0,0.0,0,0,0,0,3,0
sharetribe,0,0,1,0,0,0,0.0,0,0,0,0,0,0
sharetv,0,2,1,0,0,0,0.0,0,0,0,0,1,0
sharewale-in,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shareyourcart-2,0,0,2,0,0,1,0.00333,0,0,1,0,6,0
shareyourpeople,0,6,0,0,0,0,0.0,0,0,0,0,0,0
sharing-books,0,3,1,2,2,0,0.0,0,0,0,0,1,0
sharingforce,0,0,1,3,0,1,0.01,0,0,2,0,0,0
sharint,0,0,2,1,0,0,0.0,0,0,0,0,0,0
shario,0,0,2,0,0,0,0.0,0,0,0,0,1,0
shark-tank-zone,0,0,0,0,0,0,0.0,0,0,0,0,0,0
sharkbuy,0,0,0,0,0,0,0.0,0,0,0,0,0,0
sharonimo,0,2,0,1,0,0,0.0,0,0,0,0,2,0
sharp-interactive,0,3,1,1,0,0,0.0,0,0,0,1,1,0
sharp-skirts,0,0,0,0,0,0,0.0,0,0,0,0,0,0
sharpmen,0,0,1,0,0,0,0.0,0,0,0,0,0,0
sharqnetwork,1,0,1,0,0,0,0.0,0,0,0,0,0,0
shastic,0,0,1,4,0,0,0.0,0,0,0,0,0,0
shattuckstreet,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shawn-johnston-web-design,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shawn-johnston,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shawn-mcnabb-m-ed-r-c-c,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shawn-times,0,2,1,0,4,0,0.0,0,0,0,2,1,0
shazzle,0,2,1,0,0,0,0.0,0,0,0,0,0,0
she-invented,0,0,0,0,0,0,0.0,0,0,0,0,0,0
she-said-beauty,0,0,1,0,0,0,0.0,0,0,0,0,1,0
she-steps,0,0,1,0,0,0,0.0,0,0,0,0,2,0
shearless,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shebusa,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shedfinders,0,0,1,0,1,0,0.0,0,0,0,0,2,0
shedworx,0,0,1,4,0,1,0.01,0,0,1,0,0,0
sheepdoginc-ca,0,0,2,0,0,0,0.0,0,0,0,0,0,0
sheex,0,0,1,0,0,0,0.0,0,0,0,0,2,0
shelby-tv,1,0,1,0,0,4,0.393,0,0,17,0,0,0
shelflife,1,0,1,0,0,0,0.0,0,0,0,0,0,0
shelfproud,0,2,0,0,0,0,0.0,0,0,0,1,0,0
shelfx,2,0,1,0,0,3,0.16,0,0,0,0,4,0
shels-company,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shelterportal-com,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shenzhen-idreamsky-technology,0,0,1,0,0,0,0.0,0,0,0,0,0,0
sheqafrica-com,0,0,0,0,0,0,0.0,0,0,0,0,0,0
sheridan-street-professional-plaza,0,0,0,0,0,0,0.0,0,0,0,0,0,0
sherlockmd,1,0,1,0,0,0,0.0,0,0,0,0,0,0
sherpa-app,0,0,0,0,0,1,0.11,0,0,6,0,1,0
sherpa-assistant,0,2,2,0,0,1,0.16,0,0,0,1,3,0
sherpa-design,0,0,1,0,0,0,0.0,0,0,0,0,0,0
sherpa-travel-exchange,0,0,1,0,0,0,0.0,0,0,0,0,0,0
sherpa,0,2,0,0,0,0,0.0,0,0,0,0,3,0
sherpia,0,0,0,0,0,0,0.0,0,0,0,0,1,0
shevana-serviced-apartments,0,0,2,0,0,0,0.0,0,0,0,0,0,0
shhmooze,0,0,1,0,0,1,0.00213,0,0,12,0,2,0
shickadoo,0,5,1,0,0,0,0.0,0,0,0,2,2,0
shidonni,0,4,1,2,0,1,0.15,0,0,0,1,2,0
shifle,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shift-o-rama,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shift-solutions-pvt-limited,0,0,1,1,0,0,0.0,0,0,0,0,0,0
shift-swap,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shiftforward,0,1,1,4,3,0,0.0,0,0,0,0,2,0
shifthound,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shiftplanning,1,4,1,0,0,2,0.105,0,0,4,0,0,0
shiftplusone,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shiftpop,0,0,0,1,0,0,0.0,0,0,0,0,0,0
shimmer-digital-media,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shimmerzlondon,0,1,0,0,0,0,0.0,0,0,0,0,0,0
shindig,1,0,1,0,0,0,0.0,0,0,0,0,2,0
shine-marketing-group,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shininghub,0,3,1,0,0,0,0.0,0,0,0,1,0,0
shiny-ads,1,0,1,0,0,2,0.1,0,0,4,0,1,0
shiny-heart-ventures,0,0,1,1,0,0,0.0,0,0,0,0,3,0
shiny-orb,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shinyneedle,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shinynote,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ship-sticks,0,0,1,0,0,0,0.0,0,0,0,0,2,0
shiphawk,0,0,1,0,1,1,0.05,0,0,0,0,2,0
shipito,0,2,1,0,0,0,0.0,0,0,0,0,0,0
shipizy,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shiply-com,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shipping-spy,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shippingeasy,1,0,0,2,0,0,0.0,0,0,0,0,0,0
shiptronite-com,0,1,1,0,0,0,0.0,0,0,0,0,0,0
shiptronite,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shipzi,0,0,1,0,0,2,0.0285,0,0,3,0,0,0
shirish-productions,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shiroube,1,0,1,0,0,0,0.0,0,0,0,0,0,0
shirtjax,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shirts-by-me,0,1,2,0,1,0,0.0,0,0,0,0,3,0
shirtsmyway,0,0,0,1,0,0,0.0,0,0,0,0,2,0
shiva-media,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shivaconnect-com,0,0,0,0,0,0,0.0,0,0,0,0,1,0
shiyixia,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shmish,0,1,0,0,0,0,0.0,0,0,0,0,1,0
shmoop,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shmotter,0,0,0,0,0,0,0.0,0,0,0,0,2,0
shocas,0,1,0,0,0,0,0.0,0,0,0,0,0,0
shodhel,0,2,0,0,0,0,0.0,0,0,0,0,0,0
shodogg,1,0,2,0,2,1,0.28,0,0,2,0,4,0
shoe-string-media-group,0,0,0,0,0,0,0.0,0,0,0,0,3,0
shoeboxed,0,9,2,1,1,1,0.0,0,0,2,1,1,0
shoedazzle,1,1,2,0,0,4,6.6,0,0,7,0,6,0
shoefitr,0,0,1,0,0,2,0.123,0,0,3,0,0,0
shoes-of-prey,0,1,1,0,0,2,0.305,0,0,9,1,4,0
shoes4you,0,0,0,0,0,1,0.0,0,0,4,0,7,0
shoescarnival,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shoestastic,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shooger,0,0,1,0,0,1,0.5,0,0,1,0,0,0
shook,0,2,1,0,0,1,0.0,0,0,1,1,1,0
shooples,0,0,0,0,0,0,0.0,0,0,0,0,2,0
shoopme,0,1,1,0,0,0,0.0,0,0,0,0,1,0
shoot-it-live,0,0,1,0,0,1,0.2,0,0,2,0,2,0
shooze,0,0,0,0,0,0,0.0,0,0,0,0,1,0
shop-airlines,0,0,3,0,0,2,0.0,0,0,1,0,0,0
shop-ca,0,0,1,0,0,1,2.74,1,0,4,0,2,0
shop-for-deals,0,9,0,0,0,0,0.0,0,0,0,8,0,0
shop-hers,0,0,1,0,0,1,0.0,0,0,1,0,0,0
shop-like-anna,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shop-my-label,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shop-n-chill,0,0,2,1,3,0,0.0,0,0,0,0,0,0
shop-o-lot,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shop-pulse,0,0,1,0,0,0,0.0,0,0,0,0,2,0
shop-snap-send,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shop-to-win,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shop-tuile,0,0,0,0,0,0,0.0,0,0,0,0,2,0
shop2,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shop2market,2,2,2,0,0,0,0.0,0,0,0,1,2,0
shop4cloth,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shopa,2,0,1,1,3,1,0.0,0,0,3,0,3,0
shopablock,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shopadvisor,1,0,1,1,0,1,0.195,0,0,0,0,0,0
shopalife,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shopalive-sa,0,0,1,1,0,0,0.0,0,0,0,0,1,0
shopallo-com,0,3,1,0,0,0,0.0,0,0,0,0,5,0
shopamarket,0,0,0,0,0,0,0.0,0,0,0,0,1,0
shopandsave,0,2,1,0,0,0,0.0,1,0,0,0,0,0
shopandtip,0,3,1,0,0,0,0.0,0,0,0,1,3,0
shopapp,1,0,1,0,1,0,0.0,0,0,0,0,0,0
shoparatti,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shoparazzi,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shoparoo,0,0,1,2,1,1,0.04,0,0,4,0,4,1
shoparound,0,0,0,0,0,0,0.0,0,0,0,0,2,0
shopaservice,0,0,1,2,0,0,0.0,0,0,0,0,0,0
shopatplaces,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shopbee,0,0,1,0,0,0,0.0,0,0,0,0,2,0
shopbox,0,0,1,0,0,0,0.0,0,0,0,0,2,1
shopcasttv,0,3,1,0,0,0,0.0,0,0,0,1,0,0
shopcity-com,0,0,0,0,0,1,0.15,0,0,0,0,0,0
shopclues-com,0,0,1,0,0,1,1.0,0,0,2,0,0,0
shopconnect,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shopcorn-uk,0,1,1,1,0,0,0.0,0,0,0,0,1,0
shopdeca,0,0,0,0,0,1,0.0,0,0,1,0,0,0
shopear,0,0,2,0,0,1,0.005,0,0,1,0,1,0
shopeat,0,2,0,0,0,1,0.008,0,0,0,1,0,0
shopeller-eshops,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shopetti,0,2,1,0,0,0,0.0,0,0,0,1,2,0
shopfrogs,0,0,0,1,0,0,0.0,0,0,0,0,0,0
shopgate,0,3,2,0,0,0,0.0,0,0,0,0,2,0
shopgodt,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shopgram,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shopict,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shopience,0,4,0,0,0,0,0.0,0,0,0,2,1,0
shopifree,0,3,0,0,0,0,0.0,0,0,0,0,0,0
shopigniter,2,5,1,4,1,2,1.1,0,0,3,2,3,0
shopigram,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shopikon,0,0,2,0,0,0,0.0,0,0,0,0,2,0
shopilly,0,0,1,0,1,0,0.0,0,0,0,0,1,0
shopinterest,0,0,1,0,0,1,0.0,0,0,1,0,4,0
shopitize,0,7,1,0,2,1,0.1,0,0,1,0,3,0
shopittome,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shopkick,13,3,1,2,0,3,2.0,0,0,10,0,5,1
shopkolo-com,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shopkrowd,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shoplately,0,2,0,0,0,0,0.0,0,0,0,2,0,0
shopletpromos-com,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shoplinkz,0,0,1,0,0,0,0.0,0,0,0,0,2,0
shoplins,1,0,2,0,0,2,0.035,0,0,2,0,0,0
shoplio,0,0,1,0,0,0,0.0,0,0,0,0,2,0
shoplocket,0,0,1,0,0,1,0.1,0,0,5,0,2,0
shoplogic,0,0,1,0,0,0,0.0,0,0,0,0,3,0
shoply,0,0,1,0,0,1,0.0,0,0,2,0,3,0
shopmium,0,0,1,0,0,1,0.21,0,0,2,0,4,1
shopmox,0,4,1,0,0,0,0.0,0,0,0,0,1,0
shopnly,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shopnow,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shopobot,0,0,1,0,0,1,0.0,0,0,4,0,2,0
shopography,0,0,0,0,0,0,0.0,0,0,0,0,1,0
shoponomics-com,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shopp,0,1,0,0,1,1,0.0007,0,0,0,0,0,0
shopparel,0,0,0,0,0,0,0.0,0,0,0,0,1,0
shoppatube,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shopper-up,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shopperb,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shopperception,0,0,1,0,0,1,0.02,0,0,1,0,0,0
shopperhive,1,0,1,1,0,0,0.0,0,0,0,0,3,0
shopperk,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shopperseeks,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shoppilot,0,0,1,0,0,0,0.0,0,0,0,0,1,0
shoppimon,0,3,0,0,0,0,0.0,0,0,0,0,0,0
shopping-cart-diagnostics,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shopping-cart-elite,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shopping-deals-online,0,9,0,0,0,0,0.0,0,0,0,6,0,0
shopping-lk-2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shopping-malls-list,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shopping-spy,0,2,1,0,0,0,0.0,0,0,0,0,3,0
shoppingperte,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shoppingspout,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shoppingwish,0,0,1,0,1,0,0.0,0,0,0,0,2,0
shopplr,0,0,1,0,0,0,0.0,0,0,0,0,4,0
shopptag,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shoprepublic,0,0,1,0,0,0,0.0,0,0,0,0,2,0
shoprunner,1,0,1,0,0,0,0.0,0,0,0,0,0,0
shops-com-ro,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shopscotch,0,0,0,0,0,0,0.0,0,0,0,0,2,0
shopsimple,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shopsocial,0,0,1,0,0,1,0.12,0,0,2,0,2,0
shopsocially,1,0,1,0,0,2,0.165,0,0,4,0,4,0
shopspot,3,0,0,0,0,2,0.0628,0,0,3,0,2,0
shopsuey,0,0,2,0,0,1,0.035,0,0,0,0,2,0
shopsuknow,0,0,0,0,0,0,0.0,0,0,0,0,1,0
shopsy,0,0,1,0,0,0,0.0,0,0,0,0,4,0
shoptab,0,0,2,1,0,0,0.0,0,0,0,0,0,0
shoptalk,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shoptherate,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shoptimesaver,0,1,0,0,0,0,0.0,0,0,0,1,0,0
shoptiques,0,0,1,0,0,1,0.0,0,0,5,0,1,0
shoptree,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shopularapp,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shopvolution,0,2,2,0,0,0,0.0,0,0,0,0,2,0
shopwatchbuy,0,7,0,0,0,0,0.0,0,0,0,3,0,0
shopwell,1,0,1,0,0,2,0.399,0,0,2,0,4,0
shopylife-2,0,0,0,0,0,0,0.0,0,0,0,0,1,0
shopzooky,0,2,2,4,0,0,0.0,0,0,0,1,2,0
shore-labs,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shoreline-interactive,0,0,1,0,0,0,0.0,0,0,0,0,0,0
short-sale-artisan,0,0,1,0,0,0,0.0,0,0,0,0,0,0
short-term-housing,0,1,1,0,0,0,0.0,0,0,0,0,0,0
shortgps,0,1,1,0,0,0,0.0,0,0,0,0,0,0
shortlist,0,0,1,0,0,1,0.031,0,0,7,0,2,0
shortlister-2,1,4,1,0,0,0,0.0,0,0,0,1,2,0
shortstack,1,6,1,1,0,0,0.0,0,0,0,5,0,0
shortwave,0,0,1,0,0,0,0.0,0,0,0,0,2,0
shot-shop,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shotclip,0,0,1,0,0,1,0.0169,0,0,0,0,0,0
shotzoom-software,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shoudio,0,2,1,0,0,0,0.0,0,0,0,0,2,0
shout-analytics,0,0,1,0,1,0,0.0,0,0,0,0,0,0
shout,0,0,1,0,1,0,0.0,0,0,0,0,0,0
shoutem-2,2,5,2,1,0,2,0.155,0,0,2,0,0,0
shoutify,0,2,0,0,0,0,0.0,0,0,0,1,3,0
shoutitout,4,25,1,0,0,4,0.39,1,0,0,14,1,0
shoutnow,0,3,1,0,0,1,0.002,0,0,1,0,5,0
shoutomatic,0,0,1,0,0,1,0.0,0,0,1,0,2,0
shoutout-radio,0,0,0,0,0,0,0.0,0,0,0,0,2,1
shoutplans-com,0,7,0,0,0,0,0.0,0,0,0,0,0,0
shoutreel,1,3,0,1,0,0,0.0,0,0,0,1,5,0
shoutt,0,0,0,0,0,0,0.0,0,0,0,0,3,0
shovio,0,0,1,0,0,0,0.0,0,0,0,0,0,0
show-de-ingressos,0,0,2,0,0,1,0.00015,0,0,1,0,1,0
show-document,0,0,1,3,0,0,0.0,0,0,0,0,0,0
show-me-the-beauty-4,0,0,1,1,0,0,0.0,0,0,0,0,1,0
showboatr,0,0,1,0,0,0,0.0,0,0,0,0,3,0
showcaster,0,2,1,0,1,0,0.0,0,0,0,0,2,0
showclix,0,1,1,0,0,5,0.305,0,0,6,0,2,0
showdates,0,0,0,0,0,0,0.0,0,0,0,0,0,0
showhear,0,0,0,0,0,0,0.0,0,0,0,0,0,0
showkicker,0,0,1,0,0,1,0.0025,0,0,1,0,0,0
showkit,0,0,1,0,0,0,0.0,0,0,0,0,0,0
showme,0,1,0,0,0,3,0.084,0,0,9,0,1,0
showmento,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shownearby,8,4,1,3,0,5,0.417,0,0,4,3,3,0
showpad,0,0,1,0,0,1,0.2,0,0,1,0,3,0
showroom,0,0,1,0,0,0,0.0,0,0,0,0,0,0
showspace,0,0,0,0,0,0,0.0,0,0,0,0,2,0
showzey,0,0,1,0,0,0,0.0,0,0,0,0,2,0
shoy,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shredworthy,0,0,0,0,0,0,0.0,0,0,0,0,1,0
shreppy,0,0,1,0,0,0,0.0,0,0,0,0,5,0
shri-lakshmi-labelss,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shub,0,0,1,1,0,0,0.0,0,0,0,0,0,0
shuffler,0,0,1,0,0,0,0.0,0,0,0,0,5,0
shumbi,4,6,2,0,0,0,0.0,0,0,0,3,1,0
shustir,0,2,0,1,0,1,0.133,0,0,0,1,2,0
shutl,0,0,1,2,0,6,0.766,0,0,23,0,2,0
shutter-shades,0,0,0,0,1,0,0.0,0,0,0,0,1,0
shuttercal,2,0,0,0,0,0,0.0,0,0,0,0,0,0
shutterguides,0,0,0,0,0,0,0.0,0,0,0,0,0,0
shutterwell,0,1,1,0,0,0,0.0,0,0,0,0,2,0
shuttle-cars,0,0,1,0,0,0,0.0,0,0,0,0,2,0
shuttlecloud,0,0,2,0,0,3,0.105,0,0,5,0,0,0
shuttlehq,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shwaag,0,0,1,0,0,0,0.0,0,0,0,0,0,0
shwe-than-lwin-media,0,1,1,0,0,0,0.0,0,0,0,0,0,0
shwrm-com,0,0,0,0,0,1,0.005,0,0,0,0,0,0
shwrm,0,0,0,0,0,0,0.0,0,0,0,0,1,0
sia-creative-media-group,0,0,0,0,0,0,0.0,0,0,0,0,0,0
siaje,0,0,1,1,0,0,0.0,0,0,0,0,4,0
siamese-systems,0,0,0,0,0,0,0.0,0,0,0,0,0,0
sibdocity,0,3,1,0,0,0,0.0,0,0,0,1,1,0
sibyl-vision,0,0,0,0,0,0,0.0,0,0,0,0,1,0
sid,0,0,1,0,0,0,0.0,0,0,0,0,1,0
side-arts,0,0,1,0,0,0,0.0,0,0,0,0,1,0
side-cr,0,0,0,0,0,2,1.0,1,0,17,0,0,0
side-with-me,0,0,0,0,0,0,0.0,0,0,0,0,2,0
sidebark,0,0,1,0,0,0,0.0,0,0,0,0,1,0
sidebuy,0,0,1,0,0,0,0.0,0,0,0,0,0,0
sidecar-technologies,0,0,0,0,0,0,0.0,0,0,0,0,0,0
sidecar,0,0,2,0,0,0,0.0,0,0,0,0,0,0
sideline-report,0,5,1,1,0,0,0.0,0,0,0,1,6,0
sidelines,0,0,1,0,0,0,0.0,0,0,0,0,0,0
sidelineswap,0,0,1,0,0,1,0.0065,0,0,0,0,2,0
sidengo,1,0,1,0,0,0,0.0,0,0,0,0,2,0
sidenow,0,0,1,0,0,0,0.0,0,0,0,0,1,0
sidepixel,0,0,0,0,0,0,0.0,0,0,0,0,0,0
sidepon,0,3,0,0,0,0,0.0,0,0,0,1,1,0
sideqik,0,0,1,0,0,0,0.0,0,0,0,0,4,0
sideskills,0,0,1,0,0,0,0.0,0,0,0,0,0,0
sidespur,0,0,0,0,0,0,0.0,0,0,0,0,0,0
sidewalk-district,0,0,1,0,0,0,0.0,0,0,0,0,1,0
sidewalk,0,2,0,0,0,0,0.0,0,0,0,0,0,0
sidkap,1,0,0,0,0,0,0.0,0,1,0,0,5,0
siege-media,0,0,0,0,0,0,0.0,0,0,0,0,1,0
siemer-associates,2,0,3,0,0,0,0.0,0,0,0,0,0,0
siemreap-net,0,0,0,0,0,0,0.0,0,0,0,0,0,0
sierra-microproducts,0,0,1,0,0,0,0.0,0,0,0,0,0,0
sierraware,0,0,0,0,0,0,0.0,0,0,0,0,0,0
sieve,0,5,1,0,1,0,0.0,0,0,0,0,1,0
sievelogic-software-technologies,0,0,1,0,0,0,0.0,0,0,0,0,1,0
siffter,0,0,0,0,0,0,0.0,0,0,0,0,1,0
sifonr,0,0,1,0,0,1,0.0,0,0,0,0,0,0
siftie-co-uk,0,0,1,0,0,0,0.0,0,0,0,0,0,0
siftin,0,0,1,1,0,0,0.0,0,0,0,0,0,0
sigasi,0,0,1,1,0,1,0.0,0,0,1,0,0,0
sigfig,1,0,1,0,0,0,0.0,0,0,0,0,5,0
sightec,0,0,1,0,0,0,0.0,0,0,0,0,2,0
